Latitude,Longitude,Start_Depth,Stop_Depth,Midpoint_Depth,Density,Error,Method,Citation
76.98195,-47.13806,0.01628,0.01641,0.016345,0.2645,-9999,10,25
76.98195,-47.13806,0.01641,0.01654,0.016475,0.2627,-9999,10,25
76.98195,-47.13806,0.01654,0.01667,0.016605,0.2634,-9999,10,25
76.98195,-47.13806,0.01667,0.0168,0.016735,0.2634,-9999,10,25
76.98195,-47.13806,0.0168,0.01693,0.016865,0.2633,-9999,10,25
76.98195,-47.13806,0.01693,0.01706,0.016995,0.263,-9999,10,25
76.98195,-47.13806,0.01706,0.01719,0.017125,0.2634,-9999,10,25
76.98195,-47.13806,0.01719,0.01732,0.017255,0.2635,-9999,10,25
76.98195,-47.13806,0.01732,0.01744,0.01738,0.262,-9999,10,25
76.98195,-47.13806,0.01744,0.01757,0.017505,0.2625,-9999,10,25
76.98195,-47.13806,0.01757,0.0177,0.017635,0.2617,-9999,10,25
76.98195,-47.13806,0.0177,0.01783,0.017765,0.2607,-9999,10,25
76.98195,-47.13806,0.01783,0.01796,0.017895,0.2592,-9999,10,25
76.98195,-47.13806,0.01796,0.01809,0.018025,0.2577,-9999,10,25
76.98195,-47.13806,0.01809,0.01822,0.018155,0.2574,-9999,10,25
76.98195,-47.13806,0.01822,0.01835,0.018285,0.258,-9999,10,25
76.98195,-47.13806,0.01835,0.01848,0.018415,0.2565,-9999,10,25
76.98195,-47.13806,0.01848,0.01861,0.018545,0.2557,-9999,10,25
76.98195,-47.13806,0.01861,0.01874,0.018675,0.2561,-9999,10,25
76.98195,-47.13806,0.01874,0.01886,0.0188,0.2549,-9999,10,25
76.98195,-47.13806,0.01886,0.019,0.01893,0.2545,-9999,10,25
76.98195,-47.13806,0.019,0.01912,0.01906,0.2537,-9999,10,25
76.98195,-47.13806,0.01912,0.01925,0.019185,0.2523,-9999,10,25
76.98195,-47.13806,0.01925,0.01938,0.019315,0.2522,-9999,10,25
76.98195,-47.13806,0.01938,0.01951,0.019445,0.2522,-9999,10,25
76.98195,-47.13806,0.01951,0.01964,0.019575,0.2498,-9999,10,25
76.98195,-47.13806,0.01964,0.01977,0.019705,0.2503,-9999,10,25
76.98195,-47.13806,0.01977,0.0199,0.019835,0.2514,-9999,10,25
76.98195,-47.13806,0.0199,0.02003,0.019965,0.2505,-9999,10,25
76.98195,-47.13806,0.02003,0.02016,0.020095,0.2503,-9999,10,25
76.98195,-47.13806,0.02016,0.02029,0.020225,0.2495,-9999,10,25
76.98195,-47.13806,0.02029,0.02042,0.020355,0.2495,-9999,10,25
76.98195,-47.13806,0.02042,0.02054,0.02048,0.2508,-9999,10,25
76.98195,-47.13806,0.02054,0.02068,0.02061,0.251,-9999,10,25
76.98195,-47.13806,0.02068,0.0208,0.02074,0.2514,-9999,10,25
76.98195,-47.13806,0.0208,0.02093,0.020865,0.2542,-9999,10,25
76.98195,-47.13806,0.02093,0.02106,0.020995,0.2551,-9999,10,25
76.98195,-47.13806,0.02106,0.02119,0.021125,0.2558,-9999,10,25
76.98195,-47.13806,0.02119,0.02132,0.021255,0.2577,-9999,10,25
76.98195,-47.13806,0.02132,0.02145,0.021385,0.2588,-9999,10,25
76.98195,-47.13806,0.02145,0.02158,0.021515,0.2593,-9999,10,25
76.98195,-47.13806,0.02158,0.02171,0.021645,0.2597,-9999,10,25
76.98195,-47.13806,0.02171,0.02184,0.021775,0.2607,-9999,10,25
76.98195,-47.13806,0.02184,0.02197,0.021905,0.2622,-9999,10,25
76.98195,-47.13806,0.02197,0.0221,0.022035,0.2629,-9999,10,25
76.98195,-47.13806,0.0221,0.02222,0.02216,0.2636,-9999,10,25
76.98195,-47.13806,0.02222,0.02235,0.022285,0.264,-9999,10,25
76.98195,-47.13806,0.02235,0.02248,0.022415,0.2641,-9999,10,25
76.98195,-47.13806,0.02248,0.02261,0.022545,0.2648,-9999,10,25
76.98195,-47.13806,0.02261,0.02274,0.022675,0.2651,-9999,10,25
76.98195,-47.13806,0.02274,0.02287,0.022805,0.2656,-9999,10,25
76.98195,-47.13806,0.02287,0.023,0.022935,0.2653,-9999,10,25
76.98195,-47.13806,0.023,0.02313,0.023065,0.2641,-9999,10,25
76.98195,-47.13806,0.02313,0.02326,0.023195,0.2631,-9999,10,25
76.98195,-47.13806,0.02326,0.02339,0.023325,0.2631,-9999,10,25
76.98195,-47.13806,0.02339,0.02352,0.023455,0.2634,-9999,10,25
76.98195,-47.13806,0.02352,0.02365,0.023585,0.262,-9999,10,25
76.98195,-47.13806,0.02365,0.02378,0.023715,0.2636,-9999,10,25
76.98195,-47.13806,0.02378,0.0239,0.02384,0.2631,-9999,10,25
76.98195,-47.13806,0.0239,0.02403,0.023965,0.263,-9999,10,25
76.98195,-47.13806,0.02403,0.02416,0.024095,0.2638,-9999,10,25
76.98195,-47.13806,0.02416,0.02429,0.024225,0.2633,-9999,10,25
76.98195,-47.13806,0.02429,0.02442,0.024355,0.2643,-9999,10,25
76.98195,-47.13806,0.02442,0.02455,0.024485,0.2642,-9999,10,25
76.98195,-47.13806,0.02455,0.02468,0.024615,0.2639,-9999,10,25
76.98195,-47.13806,0.02468,0.02481,0.024745,0.2639,-9999,10,25
76.98195,-47.13806,0.02481,0.02494,0.024875,0.2635,-9999,10,25
76.98195,-47.13806,0.02494,0.02507,0.025005,0.2652,-9999,10,25
76.98195,-47.13806,0.02507,0.0252,0.025135,0.2659,-9999,10,25
76.98195,-47.13806,0.0252,0.02533,0.025265,0.2672,-9999,10,25
76.98195,-47.13806,0.02533,0.02546,0.025395,0.2686,-9999,10,25
76.98195,-47.13806,0.02546,0.02558,0.02552,0.2696,-9999,10,25
76.98195,-47.13806,0.02558,0.02571,0.025645,0.2703,-9999,10,25
76.98195,-47.13806,0.02571,0.02584,0.025775,0.2712,-9999,10,25
76.98195,-47.13806,0.02584,0.02597,0.025905,0.2726,-9999,10,25
76.98195,-47.13806,0.02597,0.0261,0.026035,0.2734,-9999,10,25
76.98195,-47.13806,0.0261,0.02623,0.026165,0.2744,-9999,10,25
76.98195,-47.13806,0.02623,0.02636,0.026295,0.2744,-9999,10,25
76.98195,-47.13806,0.02636,0.02649,0.026425,0.2751,-9999,10,25
76.98195,-47.13806,0.02649,0.02662,0.026555,0.2774,-9999,10,25
76.98195,-47.13806,0.02662,0.02675,0.026685,0.2778,-9999,10,25
76.98195,-47.13806,0.02675,0.02688,0.026815,0.2797,-9999,10,25
76.98195,-47.13806,0.02688,0.02701,0.026945,0.281,-9999,10,25
76.98195,-47.13806,0.02701,0.02714,0.027075,0.28,-9999,10,25
76.98195,-47.13806,0.02714,0.02726,0.0272,0.281,-9999,10,25
76.98195,-47.13806,0.02726,0.02739,0.027325,0.281,-9999,10,25
76.98195,-47.13806,0.02739,0.02752,0.027455,0.2815,-9999,10,25
76.98195,-47.13806,0.02752,0.02765,0.027585,0.283,-9999,10,25
76.98195,-47.13806,0.02765,0.02778,0.027715,0.2837,-9999,10,25
76.98195,-47.13806,0.02778,0.02791,0.027845,0.2862,-9999,10,25
76.98195,-47.13806,0.02791,0.02804,0.027975,0.2871,-9999,10,25
76.98195,-47.13806,0.02804,0.02817,0.028105,0.2882,-9999,10,25
76.98195,-47.13806,0.02817,0.0283,0.028235,0.289,-9999,10,25
76.98195,-47.13806,0.0283,0.02843,0.028365,0.2894,-9999,10,25
76.98195,-47.13806,0.02843,0.02856,0.028495,0.2896,-9999,10,25
76.98195,-47.13806,0.02856,0.02869,0.028625,0.2896,-9999,10,25
76.98195,-47.13806,0.02869,0.02882,0.028755,0.2882,-9999,10,25
76.98195,-47.13806,0.02882,0.02894,0.02888,0.2882,-9999,10,25
76.98195,-47.13806,0.02894,0.02907,0.029005,0.2875,-9999,10,25
76.98195,-47.13806,0.02907,0.0292,0.029135,0.2875,-9999,10,25
76.98195,-47.13806,0.0292,0.02933,0.029265,0.2872,-9999,10,25
76.98195,-47.13806,0.02933,0.02946,0.029395,0.2867,-9999,10,25
76.98195,-47.13806,0.02946,0.02959,0.029525,0.2866,-9999,10,25
76.98195,-47.13806,0.02959,0.02972,0.029655,0.2863,-9999,10,25
76.98195,-47.13806,0.02972,0.02985,0.029785,0.2864,-9999,10,25
76.98195,-47.13806,0.02985,0.02998,0.029915,0.2885,-9999,10,25
76.98195,-47.13806,0.02998,0.03011,0.030045,0.2887,-9999,10,25
76.98195,-47.13806,0.03011,0.03024,0.030175,0.2906,-9999,10,25
76.98195,-47.13806,0.03024,0.03037,0.030305,0.2914,-9999,10,25
76.98195,-47.13806,0.03037,0.0305,0.030435,0.2917,-9999,10,25
76.98195,-47.13806,0.0305,0.03062,0.03056,0.2961,-9999,10,25
76.98195,-47.13806,0.03062,0.03075,0.030685,0.2981,-9999,10,25
76.98195,-47.13806,0.03075,0.03088,0.030815,0.2976,-9999,10,25
76.98195,-47.13806,0.03088,0.03101,0.030945,0.2977,-9999,10,25
76.98195,-47.13806,0.03101,0.03114,0.031075,0.298,-9999,10,25
76.98195,-47.13806,0.03114,0.03127,0.031205,0.2983,-9999,10,25
76.98195,-47.13806,0.03127,0.0314,0.031335,0.2982,-9999,10,25
76.98195,-47.13806,0.0314,0.03153,0.031465,0.3003,-9999,10,25
76.98195,-47.13806,0.03153,0.03166,0.031595,0.3018,-9999,10,25
76.98195,-47.13806,0.03166,0.03179,0.031725,0.3026,-9999,10,25
76.98195,-47.13806,0.03179,0.03192,0.031855,0.3056,-9999,10,25
76.98195,-47.13806,0.03192,0.03204,0.03198,0.3067,-9999,10,25
76.98195,-47.13806,0.03204,0.03218,0.03211,0.312,-9999,10,25
76.98195,-47.13806,0.03218,0.0323,0.03224,0.3129,-9999,10,25
76.98195,-47.13806,0.0323,0.03243,0.032365,0.3132,-9999,10,25
76.98195,-47.13806,0.03243,0.03256,0.032495,0.3138,-9999,10,25
76.98195,-47.13806,0.03256,0.03269,0.032625,0.3145,-9999,10,25
76.98195,-47.13806,0.03269,0.03282,0.032755,0.3135,-9999,10,25
76.98195,-47.13806,0.03282,0.03295,0.032885,0.3152,-9999,10,25
76.98195,-47.13806,0.03295,0.03308,0.033015,0.3161,-9999,10,25
76.98195,-47.13806,0.03308,0.03321,0.033145,0.3164,-9999,10,25
76.98195,-47.13806,0.03321,0.03334,0.033275,0.3162,-9999,10,25
76.98195,-47.13806,0.03334,0.03347,0.033405,0.3173,-9999,10,25
76.98195,-47.13806,0.03347,0.0336,0.033535,0.3169,-9999,10,25
76.98195,-47.13806,0.0336,0.03372,0.03366,0.317,-9999,10,25
76.98195,-47.13806,0.03372,0.03386,0.03379,0.316,-9999,10,25
76.98195,-47.13806,0.03386,0.03398,0.03392,0.3156,-9999,10,25
76.98195,-47.13806,0.03398,0.03411,0.034045,0.3144,-9999,10,25
76.98195,-47.13806,0.03411,0.03424,0.034175,0.3143,-9999,10,25
76.98195,-47.13806,0.03424,0.03437,0.034305,0.3131,-9999,10,25
76.98195,-47.13806,0.03437,0.0345,0.034435,0.3125,-9999,10,25
76.98195,-47.13806,0.0345,0.03463,0.034565,0.3121,-9999,10,25
76.98195,-47.13806,0.03463,0.03476,0.034695,0.3118,-9999,10,25
76.98195,-47.13806,0.03476,0.03489,0.034825,0.3111,-9999,10,25
76.98195,-47.13806,0.03489,0.03502,0.034955,0.3112,-9999,10,25
76.98195,-47.13806,0.03502,0.03515,0.035085,0.3105,-9999,10,25
76.98195,-47.13806,0.03515,0.03528,0.035215,0.3094,-9999,10,25
76.98195,-47.13806,0.03528,0.0354,0.03534,0.31,-9999,10,25
76.98195,-47.13806,0.0354,0.03553,0.035465,0.3077,-9999,10,25
76.98195,-47.13806,0.03553,0.03566,0.035595,0.3075,-9999,10,25
76.98195,-47.13806,0.03566,0.03579,0.035725,0.3075,-9999,10,25
76.98195,-47.13806,0.03579,0.03592,0.035855,0.3062,-9999,10,25
76.98195,-47.13806,0.03592,0.03605,0.035985,0.3059,-9999,10,25
76.98195,-47.13806,0.03605,0.03618,0.036115,0.3064,-9999,10,25
76.98195,-47.13806,0.03618,0.03631,0.036245,0.305,-9999,10,25
76.98195,-47.13806,0.03631,0.03644,0.036375,0.3059,-9999,10,25
76.98195,-47.13806,0.03644,0.03657,0.036505,0.305,-9999,10,25
76.98195,-47.13806,0.03657,0.0367,0.036635,0.3052,-9999,10,25
76.98195,-47.13806,0.0367,0.03683,0.036765,0.3056,-9999,10,25
76.98195,-47.13806,0.03683,0.03696,0.036895,0.3062,-9999,10,25
76.98195,-47.13806,0.03696,0.03708,0.03702,0.3072,-9999,10,25
76.98195,-47.13806,0.03708,0.03721,0.037145,0.3079,-9999,10,25
76.98195,-47.13806,0.03721,0.03734,0.037275,0.3082,-9999,10,25
76.98195,-47.13806,0.03734,0.03747,0.037405,0.3094,-9999,10,25
76.98195,-47.13806,0.03747,0.0376,0.037535,0.3114,-9999,10,25
76.98195,-47.13806,0.0376,0.03773,0.037665,0.3125,-9999,10,25
76.98195,-47.13806,0.03773,0.03786,0.037795,0.3121,-9999,10,25
76.98195,-47.13806,0.03786,0.03799,0.037925,0.3132,-9999,10,25
76.98195,-47.13806,0.03799,0.03812,0.038055,0.3137,-9999,10,25
76.98195,-47.13806,0.03812,0.03825,0.038185,0.3139,-9999,10,25
76.98195,-47.13806,0.03825,0.03838,0.038315,0.3161,-9999,10,25
76.98195,-47.13806,0.03838,0.03851,0.038445,0.3168,-9999,10,25
76.98195,-47.13806,0.03851,0.03864,0.038575,0.3166,-9999,10,25
76.98195,-47.13806,0.03864,0.03876,0.0387,0.3178,-9999,10,25
76.98195,-47.13806,0.03876,0.03889,0.038825,0.3191,-9999,10,25
76.98195,-47.13806,0.03889,0.03902,0.038955,0.3194,-9999,10,25
76.98195,-47.13806,0.03902,0.03915,0.039085,0.3209,-9999,10,25
76.98195,-47.13806,0.03915,0.03928,0.039215,0.3229,-9999,10,25
76.98195,-47.13806,0.03928,0.03941,0.039345,0.3227,-9999,10,25
76.98195,-47.13806,0.03941,0.03954,0.039475,0.3226,-9999,10,25
76.98195,-47.13806,0.03954,0.03967,0.039605,0.3227,-9999,10,25
76.98195,-47.13806,0.03967,0.0398,0.039735,0.3227,-9999,10,25
76.98195,-47.13806,0.0398,0.03993,0.039865,0.3232,-9999,10,25
76.98195,-47.13806,0.03993,0.04006,0.039995,0.3236,-9999,10,25
76.98195,-47.13806,0.04006,0.04019,0.040125,0.324,-9999,10,25
76.98195,-47.13806,0.04019,0.04032,0.040255,0.3234,-9999,10,25
76.98195,-47.13806,0.04032,0.04044,0.04038,0.3236,-9999,10,25
76.98195,-47.13806,0.04044,0.04057,0.040505,0.324,-9999,10,25
76.98195,-47.13806,0.04057,0.0407,0.040635,0.3227,-9999,10,25
76.98195,-47.13806,0.0407,0.04083,0.040765,0.3232,-9999,10,25
76.98195,-47.13806,0.04083,0.04096,0.040895,0.3224,-9999,10,25
76.98195,-47.13806,0.04096,0.04109,0.041025,0.3229,-9999,10,25
76.98195,-47.13806,0.04109,0.04122,0.041155,0.3224,-9999,10,25
76.98195,-47.13806,0.04122,0.04135,0.041285,0.3224,-9999,10,25
76.98195,-47.13806,0.04135,0.04148,0.041415,0.322,-9999,10,25
76.98195,-47.13806,0.04148,0.04161,0.041545,0.322,-9999,10,25
76.98195,-47.13806,0.04161,0.04174,0.041675,0.3221,-9999,10,25
76.98195,-47.13806,0.04174,0.04187,0.041805,0.3226,-9999,10,25
76.98195,-47.13806,0.04187,0.042,0.041935,0.322,-9999,10,25
76.98195,-47.13806,0.042,0.04212,0.04206,0.321,-9999,10,25
76.98195,-47.13806,0.04212,0.04225,0.042185,0.3206,-9999,10,25
76.98195,-47.13806,0.04225,0.04238,0.042315,0.3217,-9999,10,25
76.98195,-47.13806,0.04238,0.04251,0.042445,0.3214,-9999,10,25
76.98195,-47.13806,0.04251,0.04264,0.042575,0.3208,-9999,10,25
76.98195,-47.13806,0.04264,0.04277,0.042705,0.3204,-9999,10,25
76.98195,-47.13806,0.04277,0.0429,0.042835,0.3214,-9999,10,25
76.98195,-47.13806,0.0429,0.04303,0.042965,0.3216,-9999,10,25
76.98195,-47.13806,0.04303,0.04316,0.043095,0.3214,-9999,10,25
76.98195,-47.13806,0.04316,0.04329,0.043225,0.3216,-9999,10,25
76.98195,-47.13806,0.04329,0.04342,0.043355,0.3214,-9999,10,25
76.98195,-47.13806,0.04342,0.04355,0.043485,0.3202,-9999,10,25
76.98195,-47.13806,0.04355,0.04368,0.043615,0.3201,-9999,10,25
76.98195,-47.13806,0.04368,0.0438,0.04374,0.32,-9999,10,25
76.98195,-47.13806,0.0438,0.04393,0.043865,0.3208,-9999,10,25
76.98195,-47.13806,0.04393,0.04406,0.043995,0.3198,-9999,10,25
76.98195,-47.13806,0.04406,0.04419,0.044125,0.3197,-9999,10,25
76.98195,-47.13806,0.04419,0.04432,0.044255,0.3203,-9999,10,25
76.98195,-47.13806,0.04432,0.04445,0.044385,0.32,-9999,10,25
76.98195,-47.13806,0.04445,0.04458,0.044515,0.3195,-9999,10,25
76.98195,-47.13806,0.04458,0.04471,0.044645,0.3203,-9999,10,25
76.98195,-47.13806,0.04471,0.04484,0.044775,0.3201,-9999,10,25
76.98195,-47.13806,0.04484,0.04497,0.044905,0.3196,-9999,10,25
76.98195,-47.13806,0.04497,0.0451,0.045035,0.3203,-9999,10,25
76.98195,-47.13806,0.0451,0.04522,0.04516,0.3202,-9999,10,25
76.98195,-47.13806,0.04522,0.04536,0.04529,0.319,-9999,10,25
76.98195,-47.13806,0.04536,0.04548,0.04542,0.3198,-9999,10,25
76.98195,-47.13806,0.04548,0.04561,0.045545,0.3196,-9999,10,25
76.98195,-47.13806,0.04561,0.04574,0.045675,0.32,-9999,10,25
76.98195,-47.13806,0.04574,0.04587,0.045805,0.3189,-9999,10,25
76.98195,-47.13806,0.04587,0.046,0.045935,0.3191,-9999,10,25
76.98195,-47.13806,0.046,0.04613,0.046065,0.3185,-9999,10,25
76.98195,-47.13806,0.04613,0.04626,0.046195,0.3188,-9999,10,25
76.98195,-47.13806,0.04626,0.04639,0.046325,0.3185,-9999,10,25
76.98195,-47.13806,0.04639,0.04652,0.046455,0.3185,-9999,10,25
76.98195,-47.13806,0.04652,0.04665,0.046585,0.3191,-9999,10,25
76.98195,-47.13806,0.04665,0.04678,0.046715,0.319,-9999,10,25
76.98195,-47.13806,0.04678,0.0469,0.04684,0.32,-9999,10,25
76.98195,-47.13806,0.0469,0.04704,0.04697,0.3199,-9999,10,25
76.98195,-47.13806,0.04704,0.04716,0.0471,0.3199,-9999,10,25
76.98195,-47.13806,0.04716,0.04729,0.047225,0.3202,-9999,10,25
76.98195,-47.13806,0.04729,0.04742,0.047355,0.3214,-9999,10,25
76.98195,-47.13806,0.04742,0.04755,0.047485,0.3215,-9999,10,25
76.98195,-47.13806,0.04755,0.04768,0.047615,0.3217,-9999,10,25
76.98195,-47.13806,0.04768,0.04781,0.047745,0.3233,-9999,10,25
76.98195,-47.13806,0.04781,0.04794,0.047875,0.324,-9999,10,25
76.98195,-47.13806,0.04794,0.04807,0.048005,0.3242,-9999,10,25
76.98195,-47.13806,0.04807,0.0482,0.048135,0.3246,-9999,10,25
76.98195,-47.13806,0.0482,0.04833,0.048265,0.3243,-9999,10,25
76.98195,-47.13806,0.04833,0.04846,0.048395,0.325,-9999,10,25
76.98195,-47.13806,0.04846,0.04858,0.04852,0.3244,-9999,10,25
76.98195,-47.13806,0.04858,0.04871,0.048645,0.325,-9999,10,25
76.98195,-47.13806,0.04871,0.04884,0.048775,0.3249,-9999,10,25
76.98195,-47.13806,0.04884,0.04897,0.048905,0.3253,-9999,10,25
76.98195,-47.13806,0.04897,0.0491,0.049035,0.3245,-9999,10,25
76.98195,-47.13806,0.0491,0.04923,0.049165,0.3247,-9999,10,25
